date,city,seasons,temperature_c,rainfall_mm
2024-12-01,Palais-Bourbon,Winter,6.1,0.9
2024-12-06,Entrepôt,Winter,4.7,2.8
2024-11-08,Ménilmontant,Autumn,15.7,1.0
2024-12-01,Vaugirard,Winter,6.7,0.3
2024-11-18,Panthéon,Autumn,8.0,0.0
2024-12-01,Popincourt,Winter,4.5,0.7
2024-11-23,Temple,Autumn,9.4,0.6
2024-11-11,Hôtel-de-Ville,Autumn,10.0,2.7
2024-11-10,Passy,Autumn,14.6,1.6
2024-10-10,Buttes-Montmartre,Autumn,16.0,1.0
2024-10-30,Gobelins,Autumn,13.7,7.4
2024-11-30,Bourse,Autumn,13.8,2.9
2024-09-25,Batignolles-Monceau,Autumn,16.1,6.4
2024-12-01,Luxembourg,Winter,10.8,1.5
2024-11-21,Reuilly,Autumn,5.2,0.5
2024-11-28,Popincourt,Autumn,11.4,2.4
2024-09-24,Popincourt,Autumn,4.2,8.7
2024-12-03,Luxembourg,Winter,3.0,0.8
2024-10-13,Popincourt,Autumn,10.5,2.2
2024-11-12,Buttes-Chaumont,Autumn,13.3,2.9
2024-11-10,Buttes-Chaumont,Autumn,15.4,1.0
2024-11-24,Bourse,Autumn,11.3,2.7
2024-11-27,Luxembourg,Autumn,11.8,1.3
2024-12-05,Entrepôt,Winter,1.6,2.3
2024-11-24,Temple,Autumn,7.9,2.5
2024-11-30,Opéra,Autumn,11.4,8.7
2024-11-15,Élysée,Autumn,8.6,1.7
2024-11-11,Ménilmontant,Autumn,14.2,1.5
2024-11-27,Panthéon,Autumn,10.4,1.2
2024-10-19,Vaugirard,Autumn,12.9,1.6
2024-11-18,Palais-Bourbon,Autumn,12.1,1.2
2024-08-31,Élysée,Summer,26.6,0.7
2024-12-05,Popincourt,Winter,8.7,2.9
2024-10-23,Panthéon,Autumn,13.4,8.3
2024-12-03,Élysée,Winter,5.0,2.5
2024-11-21,Vaugirard,Autumn,12.8,5.1
2024-12-01,Batignolles-Monceau,Winter,4.2,4.6
2024-09-22,Opéra,Autumn,14.0,6.7
2024-11-24,Opéra,Autumn,14.7,0.3
2024-11-24,Batignolles-Monceau,Autumn,9.3,0.2
2024-10-21,Entrepôt,Autumn,17.0,1.2
2024-11-17,Popincourt,Autumn,13.6,2.5
2024-12-01,Popincourt,Winter,8.6,1.8
2024-11-29,Hôtel-de-Ville,Autumn,10.8,1.4
2024-10-04,Buttes-Montmartre,Autumn,12.3,0.6
2024-09-20,Opéra,Autumn,10.3,2.4
2024-10-12,Gobelins,Autumn,14.3,1.4
2024-10-08,Opéra,Autumn,14.3,0.9
2024-12-01,Ménilmontant,Winter,0.3,0.7
2024-11-17,Buttes-Montmartre,Autumn,4.9,3.0
2024-11-30,Entrepôt,Autumn,16.5,3.3
2024-12-01,Entrepôt,Winter,10.6,3.4
2024-11-22,Passy,Autumn,13.3,0.1
2024-09-14,Buttes-Montmartre,Autumn,12.7,0.9
2024-11-22,Popincourt,Autumn,12.7,2.4
2024-11-18,Vaugirard,Autumn,16.9,1.0
2024-11-09,Bourse,Autumn,12.6,6.6
2024-12-02,Reuilly,Winter,8.5,0.8
2024-11-13,Passy,Autumn,9.7,1.3
2024-11-30,Passy,Autumn,11.4,0.8
2024-10-12,Popincourt,Autumn,6.7,2.1
2024-10-24,Élysée,Autumn,10.2,3.0
2024-12-01,Batignolles-Monceau,Winter,4.5,3.4
2024-12-05,Louvre,Winter,1.0,21.0
2024-11-28,Entrepôt,Autumn,13.6,0.4
2024-09-17,Panthéon,Autumn,14.0,1.2
2024-11-27,Vaugirard,Autumn,8.6,0.4
2024-09-16,Passy,Autumn,10.9,1.3
2024-10-27,Popincourt,Autumn,11.1,3.0
2024-11-24,Bourse,Autumn,15.8,2.1
2024-12-03,Popincourt,Winter,-0.2,5.3
2024-11-10,Entrepôt,Autumn,12.6,0.3
2024-10-23,Buttes-Montmartre,Autumn,16.9,1.5
2024-10-27,Buttes-Chaumont,Autumn,6.7,1.8
2024-12-02,Popincourt,Winter,4.1,7.1
2024-10-07,Temple,Autumn,5.2,0.8
2024-12-01,Buttes-Chaumont,Winter,3.8,4.9
2024-11-21,Vaugirard,Autumn,8.0,0.6
2024-11-01,Entrepôt,Autumn,10.5,15.9
2024-08-23,Observatoire,Summer,31.8,0.4
2024-12-01,Vaugirard,Winter,3.2,20.6
2024-11-25,Batignolles-Monceau,Autumn,13.8,1.3
2024-12-01,Luxembourg,Winter,-0.4,4.1
2024-11-15,Popincourt,Autumn,7.9,1.0
2024-11-01,Batignolles-Monceau,Autumn,11.6,2.5
2024-11-17,Vaugirard,Autumn,14.1,0.1
2024-10-14,Buttes-Montmartre,Autumn,3.9,6.4
2024-11-24,Bourse,Autumn,16.2,1.8
2024-12-05,Passy,Winter,5.5,0.2
2024-11-25,Ménilmontant,Autumn,7.0,3.2
2024-10-19,Batignolles-Monceau,Autumn,15.1,8.7
2024-11-24,Buttes-Montmartre,Autumn,8.6,1.9
2024-11-20,Buttes-Montmartre,Autumn,10.9,2.8
2024-11-03,Observatoire,Autumn,15.1,3.6
2024-11-17,Popincourt,Autumn,6.8,8.8
2024-11-24,Louvre,Autumn,16.0,5.4
2024-11-05,Bourse,Autumn,12.2,0.1
2024-11-21,Temple,Autumn,12.7,4.2
2024-11-29,Popincourt,Autumn,10.2,0.3
2024-12-02,Popincourt,Winter,4.3,1.2
2024-10-27,Hôtel-de-Ville,Autumn,8.5,1.1
2024-11-17,Hôtel-de-Ville,Autumn,12.6,5.2
2024-08-10,Reuilly,Summer,12.4,0.0
2024-11-30,Buttes-Montmartre,Autumn,6.7,0.4
2024-11-24,Buttes-Chaumont,Autumn,12.1,10.2
2024-12-05,Batignolles-Monceau,Winter,0.7,0.1
2024-10-28,Popincourt,Autumn,10.1,3.0
2024-11-19,Popincourt,Autumn,18.1,0.5
2024-11-29,Bourse,Autumn,16.2,1.9
2024-11-03,Bourse,Autumn,10.1,12.5
2024-11-17,Entrepôt,Autumn,7.0,3.3
2024-11-21,Popincourt,Autumn,13.4,1.5
2024-11-22,Buttes-Chaumont,Autumn,8.8,2.0
2024-12-06,Temple,Winter,4.0,1.1
2024-11-30,Passy,Autumn,8.5,2.7
2024-11-04,Bourse,Autumn,12.0,5.1
2024-10-01,Vaugirard,Autumn,11.9,13.5
2024-11-17,Observatoire,Autumn,16.1,1.3
2024-11-30,Buttes-Montmartre,Autumn,11.4,2.2
2024-11-02,Observatoire,Autumn,16.0,3.1
2024-09-11,Popincourt,Autumn,18.6,1.8
2024-11-29,Vaugirard,Autumn,17.1,8.1
2024-09-30,Observatoire,Autumn,14.6,8.6
2024-12-01,Vaugirard,Winter,5.5,0.3
2024-11-24,Bourse,Autumn,5.2,3.2
2024-11-11,Entrepôt,Autumn,15.9,2.2
2024-11-17,Entrepôt,Autumn,11.8,0.8
2024-11-03,Batignolles-Monceau,Autumn,11.1,13.9
2024-09-22,Gobelins,Autumn,10.2,2.0
2024-10-22,Buttes-Montmartre,Autumn,7.7,0.4
2024-11-30,Ménilmontant,Autumn,9.5,0.9
2024-10-22,Popincourt,Autumn,11.4,1.2
2024-11-18,Popincourt,Autumn,9.2,0.6
2024-10-21,Élysée,Autumn,13.5,0.5
2024-11-11,Palais-Bourbon,Autumn,8.4,2.3
2024-11-15,Palais-Bourbon,Autumn,19.6,2.0
2024-11-22,Temple,Autumn,10.0,0.2
2024-12-03,Passy,Winter,6.7,4.0
2024-11-15,Élysée,Autumn,14.2,1.4
2024-10-24,Luxembourg,Autumn,6.1,6.8
2024-11-10,Vaugirard,Autumn,14.0,2.9
2024-12-01,Panthéon,Winter,7.0,2.6
2024-09-07,Vaugirard,Autumn,6.3,0.5
2024-10-29,Ménilmontant,Autumn,16.5,0.8
2024-12-01,Gobelins,Winter,12.0,3.7
2024-11-25,Palais-Bourbon,Autumn,7.4,0.4
2024-10-27,Hôtel-de-Ville,Autumn,14.1,2.2
2024-11-30,Louvre,Autumn,12.5,0.5
2024-12-03,Opéra,Winter,6.4,2.0
2024-11-17,Ménilmontant,Autumn,20.1,0.7
2024-11-30,Hôtel-de-Ville,Autumn,4.9,2.7
2024-11-19,Batignolles-Monceau,Autumn,15.7,4.3
2024-10-01,Ménilmontant,Autumn,12.2,0.8
2024-11-30,Luxembourg,Autumn,17.2,2.8
2024-11-27,Luxembourg,Autumn,15.5,1.2
2024-11-24,Buttes-Chaumont,Autumn,11.6,2.3
2024-12-04,Buttes-Montmartre,Winter,10.4,0.5
2024-09-08,Entrepôt,Autumn,15.7,3.2
2024-11-10,Buttes-Chaumont,Autumn,17.5,0.0
2024-10-12,Luxembourg,Autumn,13.2,0.4
2024-11-01,Popincourt,Autumn,6.7,1.6
2024-10-19,Entrepôt,Autumn,10.9,1.3
2024-10-08,Buttes-Montmartre,Autumn,11.7,0.1
2024-11-24,Opéra,Autumn,11.9,5.3
2024-11-10,Entrepôt,Autumn,13.0,1.9
2024-11-25,Temple,Autumn,13.2,1.3
2024-12-05,Temple,Winter,8.3,14.2
2024-11-13,Buttes-Montmartre,Autumn,9.9,1.7
2024-11-12,Entrepôt,Autumn,12.3,2.1
2024-11-24,Temple,Autumn,9.2,2.0
2024-11-15,Bourse,Autumn,4.6,1.7
2024-10-20,Palais-Bourbon,Autumn,8.6,1.1
2024-12-05,Passy,Winter,7.0,2.6
2024-11-19,Reuilly,Autumn,15.2,1.4
2024-12-01,Ménilmontant,Winter,8.2,6.9
2024-10-20,Popincourt,Autumn,12.4,2.7
2024-11-16,Vaugirard,Autumn,7.7,2.4
2024-09-01,Luxembourg,Autumn,2.4,6.2
2024-11-08,Passy,Autumn,7.9,2.3
2024-11-22,Buttes-Montmartre,Autumn,5.3,2.4
2024-12-01,Opéra,Winter,4.0,0.6
2024-11-28,Entrepôt,Autumn,13.5,5.4
2024-11-24,Élysée,Autumn,12.8,0.9
2024-11-30,Bourse,Autumn,11.5,4.0
2024-10-31,Passy,Autumn,18.6,2.2
2024-11-25,Popincourt,Autumn,13.9,1.6
2024-11-15,Reuilly,Autumn,8.3,11.9
2024-08-27,Élysée,Summer,18.9,3.0
2024-12-03,Hôtel-de-Ville,Winter,-0.5,7.6
2024-11-24,Popincourt,Autumn,17.3,0.4
2024-12-05,Popincourt,Winter,4.0,3.0
2024-11-26,Opéra,Autumn,6.6,3.0
2024-11-30,Vaugirard,Autumn,15.4,5.0
2024-11-18,Ménilmontant,Autumn,15.2,4.6
2024-11-18,Panthéon,Autumn,12.9,2.9
2024-10-10,Batignolles-Monceau,Autumn,7.8,1.8
2024-10-21,Buttes-Montmartre,Autumn,9.4,0.4
2024-10-28,Passy,Autumn,17.8,4.8
2024-09-29,Ménilmontant,Autumn,12.0,5.4
2024-12-04,Popincourt,Winter,4.9,0.0
2024-09-07,Buttes-Montmartre,Autumn,10.5,0.1
2024-10-07,Panthéon,Autumn,12.5,0.2
2024-11-16,Bourse,Autumn,6.1,10.5
2024-11-23,Élysée,Autumn,11.8,1.9
2024-11-24,Buttes-Montmartre,Autumn,15.3,3.5
2024-10-20,Élysée,Autumn,11.2,4.4
2024-11-15,Buttes-Montmartre,Autumn,22.7,2.3
2024-12-01,Passy,Winter,3.4,1.2
2024-11-24,Buttes-Chaumont,Autumn,14.1,0.7
2024-09-02,Buttes-Montmartre,Autumn,9.8,1.8
2024-11-22,Bourse,Autumn,14.3,0.5
2024-12-05,Luxembourg,Winter,2.7,9.6
2024-12-01,Vaugirard,Winter,5.7,1.4
2024-11-22,Vaugirard,Autumn,10.6,0.2
2024-11-24,Buttes-Chaumont,Autumn,16.7,1.1
2024-12-08,Panthéon,Winter,3.7,5.4
2024-12-04,Vaugirard,Winter,7.6,2.3
2024-12-01,Buttes-Montmartre,Winter,3.7,0.9
2024-10-21,Buttes-Montmartre,Autumn,13.0,2.2
2024-10-17,Temple,Autumn,11.7,0.5
2024-11-24,Batignolles-Monceau,Autumn,12.5,9.9
2024-12-01,Buttes-Montmartre,Winter,9.1,1.2
2024-11-28,Popincourt,Autumn,12.3,8.4
2024-09-16,Bourse,Autumn,11.8,9.1
2024-11-22,Vaugirard,Autumn,11.3,1.9
2024-11-22,Vaugirard,Autumn,14.8,0.7
2024-11-17,Vaugirard,Autumn,8.6,15.4
2024-10-27,Vaugirard,Autumn,11.4,0.5
2024-11-23,Vaugirard,Autumn,12.4,1.9
2024-11-21,Vaugirard,Autumn,9.8,1.4
2024-09-30,Vaugirard,Autumn,12.7,6.9
2024-11-11,Panthéon,Autumn,8.7,0.4
2024-10-24,Panthéon,Autumn,15.6,5.7
2024-09-01,Luxembourg,Autumn,12.7,7.4
2024-10-16,Luxembourg,Autumn,21.0,1.2
2024-11-29,Élysée,Autumn,9.7,2.0
2024-10-10,Passy,Autumn,17.7,7.9
2024-11-23,Buttes-Chaumont,Autumn,8.2,1.4
2024-11-20,Ménilmontant,Autumn,7.4,3.4
2024-11-17,Reuilly,Autumn,8.8,1.3
2024-11-17,Entrepôt,Autumn,6.3,0.1
2024-10-12,Entrepôt,Autumn,14.6,4.8
2024-10-22,Entrepôt,Autumn,10.7,9.0
2024-11-19,Opéra,Autumn,11.8,4.7
2024-11-08,Buttes-Montmartre,Autumn,8.8,2.2
2024-12-01,Batignolles-Monceau,Winter,8.3,4.8
2024-11-24,Gobelins,Autumn,8.8,1.0
2024-11-17,Buttes-Montmartre,Autumn,13.7,4.1
2024-11-15,Observatoire,Autumn,8.4,5.0
2024-12-02,Buttes-Chaumont,Winter,3.2,13.9
2024-12-01,Buttes-Montmartre,Winter,2.1,3.8
2024-11-17,Reuilly,Autumn,11.3,1.2
2024-11-21,Vaugirard,Autumn,6.4,8.3
2024-11-30,Temple,Autumn,11.2,2.1
2024-10-20,Passy,Autumn,11.8,4.5
2024-12-05,Passy,Winter,3.6,8.4
2024-11-24,Popincourt,Autumn,5.7,4.9
2024-11-10,Vaugirard,Autumn,14.1,6.9
2024-11-25,Gobelins,Autumn,10.7,1.2
2024-09-23,Batignolles-Monceau,Autumn,11.0,7.7
2024-11-10,Observatoire,Autumn,3.4,6.5
2024-12-06,Panthéon,Winter,4.3,1.2
2024-12-06,Buttes-Montmartre,Winter,9.2,0.6
2024-12-03,Vaugirard,Winter,7.7,3.2
2024-11-06,Gobelins,Autumn,13.1,2.0
2024-12-01,Bourse,Winter,7.2,1.7
2024-11-07,Vaugirard,Autumn,14.3,3.2
2024-11-13,Vaugirard,Autumn,11.7,1.1
2024-11-22,Vaugirard,Autumn,9.8,8.3
2024-11-15,Opéra,Autumn,11.8,1.2
2024-12-04,Buttes-Chaumont,Winter,4.9,1.8
2024-11-11,Vaugirard,Autumn,10.3,0.5
2024-10-05,Reuilly,Autumn,9.4,3.1
2024-11-11,Bourse,Autumn,11.1,3.4
2024-12-02,Vaugirard,Winter,-0.7,1.9
2024-08-28,Batignolles-Monceau,Summer,24.9,0.3
2024-10-29,Buttes-Montmartre,Autumn,14.1,2.4
2024-12-01,Opéra,Winter,2.8,2.4
2024-10-13,Élysée,Autumn,15.8,2.3
2024-11-22,Panthéon,Autumn,15.2,1.9
2024-10-19,Popincourt,Autumn,11.0,2.3
2024-10-17,Louvre,Autumn,10.4,0.1
2024-12-01,Observatoire,Winter,6.1,3.9
2024-12-01,Passy,Winter,6.6,3.7
2024-11-10,Élysée,Autumn,6.9,0.1
2024-12-01,Louvre,Winter,4.4,0.6
2024-10-07,Buttes-Montmartre,Autumn,11.3,1.5
2024-11-30,Luxembourg,Autumn,12.4,3.0
2024-09-14,Popincourt,Autumn,11.6,1.7
2024-11-28,Temple,Autumn,17.2,2.5
2024-11-15,Élysée,Autumn,12.9,1.2
2024-10-05,Batignolles-Monceau,Autumn,9.4,0.7
2024-08-20,Entrepôt,Summer,33.1,1.7
2024-11-21,Entrepôt,Autumn,14.3,6.9
2024-11-19,Batignolles-Monceau,Autumn,16.3,1.7
2024-11-12,Élysée,Autumn,10.9,5.7
2024-12-06,Temple,Winter,6.7,1.0
2024-11-26,Batignolles-Monceau,Autumn,7.4,1.1
2024-10-30,Buttes-Montmartre,Autumn,16.5,3.0
2024-11-22,Passy,Autumn,15.2,0.5
2024-10-27,Entrepôt,Autumn,11.7,1.4
2024-12-03,Passy,Winter,1.3,1.3
2024-09-26,Buttes-Chaumont,Autumn,13.6,2.4
2024-11-03,Panthéon,Autumn,9.1,0.3
2024-11-03,Bourse,Autumn,7.5,1.8
2024-09-21,Gobelins,Autumn,10.3,2.6
2024-10-04,Passy,Autumn,9.8,3.7
2024-11-11,Louvre,Autumn,10.8,3.9
2024-11-29,Entrepôt,Autumn,12.4,7.7
2024-11-20,Gobelins,Autumn,17.4,0.2
2024-11-30,Ménilmontant,Autumn,16.7,0.0
2024-12-06,Batignolles-Monceau,Winter,2.9,6.8
2024-12-06,Batignolles-Monceau,Winter,9.3,1.2
2024-11-24,Gobelins,Autumn,8.7,8.5
2024-09-24,Luxembourg,Autumn,16.6,0.2
2024-12-01,Temple,Winter,9.5,12.2
2024-10-27,Popincourt,Autumn,13.4,1.4
2024-11-29,Reuilly,Autumn,6.1,3.8
2024-11-23,Reuilly,Autumn,10.8,11.7
2024-10-13,Louvre,Autumn,11.9,0.8
2024-11-19,Bourse,Autumn,7.1,6.3
2024-11-28,Bourse,Autumn,9.2,12.1
2024-11-21,Élysée,Autumn,6.1,0.2
2024-12-02,Reuilly,Winter,7.1,4.6
2024-11-29,Luxembourg,Autumn,10.0,0.5
2024-11-20,Louvre,Autumn,5.0,0.3
2024-09-08,Bourse,Autumn,22.5,3.7
2024-11-24,Reuilly,Autumn,6.9,0.5
2024-11-01,Opéra,Autumn,4.6,3.8
2024-10-30,Opéra,Autumn,13.8,2.7
2024-11-12,Opéra,Autumn,13.3,8.8
2024-11-22,Vaugirard,Autumn,14.2,1.5
2024-10-24,Vaugirard,Autumn,16.0,1.3
2024-09-08,Entrepôt,Autumn,12.0,1.0
2024-12-08,Buttes-Montmartre,Winter,9.6,0.9
2024-11-17,Temple,Autumn,8.3,1.4
2024-11-29,Opéra,Autumn,7.9,1.9
2024-09-28,Buttes-Montmartre,Autumn,12.1,3.8
2024-12-05,Buttes-Montmartre,Winter,5.7,6.1
2024-12-03,Buttes-Montmartre,Winter,5.8,6.6
2024-08-30,Opéra,Summer,26.9,1.4
2024-12-08,Opéra,Winter,4.2,5.4
2024-12-01,Buttes-Montmartre,Winter,5.3,10.6
2024-11-30,Buttes-Montmartre,Autumn,7.6,1.3
2024-11-12,Opéra,Autumn,9.6,2.0
2024-12-06,Opéra,Winter,4.7,22.3
2024-11-23,Entrepôt,Autumn,11.5,4.1
2024-12-01,Buttes-Montmartre,Winter,5.9,4.0
2024-11-19,Buttes-Chaumont,Autumn,9.1,1.9
2024-11-23,Buttes-Montmartre,Autumn,10.7,4.1
2024-11-17,Opéra,Autumn,6.4,1.0
2024-12-04,Bourse,Winter,7.8,7.0
2024-12-06,Opéra,Winter,8.1,8.7
2024-09-03,Buttes-Montmartre,Autumn,9.7,5.8
2024-12-04,Opéra,Winter,5.7,8.6
2024-10-23,Buttes-Montmartre,Autumn,12.1,4.2
2024-09-01,Entrepôt,Autumn,12.3,0.3
2024-09-28,Temple,Autumn,12.2,7.2
2024-12-08,Vaugirard,Winter,10.0,0.6
2024-11-22,Temple,Autumn,15.5,2.4
2024-11-19,Vaugirard,Autumn,16.7,0.3
2024-11-02,Buttes-Montmartre,Autumn,7.3,0.1
2024-11-24,Bourse,Autumn,12.1,8.5
2024-11-07,Passy,Autumn,9.0,3.1
2024-11-23,Batignolles-Monceau,Autumn,12.1,5.1
2024-12-05,Passy,Winter,1.8,0.8
2024-09-27,Opéra,Autumn,11.2,4.3
2024-11-26,Bourse,Autumn,6.2,1.3
2024-10-04,Gobelins,Autumn,15.0,1.7
2024-12-01,Reuilly,Winter,7.0,0.8
2024-12-05,Buttes-Montmartre,Winter,8.9,5.4
2024-11-17,Batignolles-Monceau,Autumn,11.2,2.6
2024-11-26,Panthéon,Autumn,12.7,6.0
2024-12-04,Élysée,Winter,1.1,2.3
2024-12-05,Batignolles-Monceau,Winter,8.5,4.4
2024-11-21,Buttes-Chaumont,Autumn,10.9,1.0
2024-11-08,Batignolles-Monceau,Autumn,9.1,1.3
2024-11-18,Élysée,Autumn,8.8,4.3
2024-09-16,Batignolles-Monceau,Autumn,9.2,0.6
2024-12-03,Opéra,Winter,5.1,8.6
2024-11-01,Louvre,Autumn,10.1,1.1
2024-11-29,Gobelins,Autumn,7.3,1.3
2024-11-24,Buttes-Chaumont,Autumn,13.2,2.4
2024-10-23,Palais-Bourbon,Autumn,18.6,1.2
2024-10-03,Passy,Autumn,14.3,1.8
2024-12-02,Ménilmontant,Winter,6.8,1.5
2024-10-13,Reuilly,Autumn,14.2,6.3
2024-12-02,Popincourt,Winter,3.9,0.6
2024-11-28,Bourse,Autumn,9.3,1.7
2024-09-22,Temple,Autumn,13.7,0.7
2024-11-26,Bourse,Autumn,18.8,0.6
2024-12-05,Bourse,Winter,7.7,15.2
2024-12-01,Popincourt,Winter,2.8,1.6
2024-11-24,Entrepôt,Autumn,13.0,1.7
2024-10-03,Opéra,Autumn,9.9,1.6
2024-08-30,Reuilly,Summer,25.9,2.4
2024-12-06,Buttes-Montmartre,Winter,8.6,16.9
2024-12-03,Buttes-Montmartre,Winter,-1.1,1.0
2024-10-19,Popincourt,Autumn,14.0,5.4
2024-10-06,Buttes-Montmartre,Autumn,12.2,1.8
2024-11-24,Bourse,Autumn,12.9,9.4
2024-11-25,Popincourt,Autumn,13.6,0.5
2024-10-05,Passy,Autumn,7.3,4.7
2024-11-05,Temple,Autumn,16.1,2.5
2024-10-13,Temple,Autumn,13.0,5.1
2024-10-05,Batignolles-Monceau,Autumn,13.0,3.0
2024-12-05,Batignolles-Monceau,Winter,3.1,1.7
2024-10-02,Temple,Autumn,18.6,5.9
2024-09-26,Batignolles-Monceau,Autumn,13.3,2.0
2024-11-20,Batignolles-Monceau,Autumn,8.7,7.7
2024-12-01,Temple,Winter,8.6,1.7
2024-11-11,Temple,Autumn,8.5,2.3
2024-12-08,Temple,Winter,8.8,8.1
2024-10-15,Vaugirard,Autumn,12.9,4.1
2024-12-06,Popincourt,Winter,2.4,0.1
2024-10-11,Buttes-Chaumont,Autumn,10.8,1.3
2024-11-24,Popincourt,Autumn,12.1,0.6
2024-09-08,Popincourt,Autumn,7.0,0.2
2024-12-04,Bourse,Winter,3.6,0.0
2024-12-01,Élysée,Winter,6.5,3.1
2024-11-07,Buttes-Montmartre,Autumn,8.3,0.9
2024-12-02,Bourse,Winter,2.1,0.8
2024-10-24,Bourse,Autumn,7.2,1.3
2024-08-22,Élysée,Summer,11.1,0.6
2024-11-11,Buttes-Montmartre,Autumn,8.7,15.5
2024-09-21,Passy,Autumn,12.9,1.9
2024-10-22,Hôtel-de-Ville,Autumn,16.8,1.0
2024-12-08,Opéra,Winter,4.5,2.7
2024-11-03,Gobelins,Autumn,14.3,0.7
2024-12-01,Batignolles-Monceau,Winter,6.5,1.4
2024-11-30,Batignolles-Monceau,Autumn,15.8,4.5
2024-11-22,Panthéon,Autumn,15.3,0.1
2024-12-01,Batignolles-Monceau,Winter,8.8,3.3
2024-10-05,Hôtel-de-Ville,Autumn,16.8,1.6
2024-12-01,Ménilmontant,Winter,8.4,0.5
2024-11-25,Buttes-Montmartre,Autumn,8.8,0.2
2024-10-21,Hôtel-de-Ville,Autumn,8.9,0.0
2024-11-11,Buttes-Montmartre,Autumn,5.2,1.2
2024-11-17,Palais-Bourbon,Autumn,9.9,1.7
2024-12-05,Passy,Winter,2.0,2.0
2024-10-26,Buttes-Montmartre,Autumn,10.6,3.6
2024-11-22,Hôtel-de-Ville,Autumn,12.3,3.4
2024-09-29,Buttes-Montmartre,Autumn,6.4,4.8
2024-12-07,Élysée,Winter,7.4,1.1
2024-11-24,Popincourt,Autumn,9.9,2.8
2024-08-26,Popincourt,Summer,32.4,0.3
2024-11-17,Reuilly,Autumn,9.4,0.5
2024-11-19,Vaugirard,Autumn,6.5,5.8
2024-11-29,Hôtel-de-Ville,Autumn,12.7,7.7
2024-12-03,Popincourt,Winter,5.8,8.0
2024-12-03,Batignolles-Monceau,Winter,8.6,5.3
2024-11-22,Passy,Autumn,15.1,0.0
2024-11-19,Entrepôt,Autumn,19.2,0.8
2024-11-22,Reuilly,Autumn,18.3,0.2
2024-11-21,Vaugirard,Autumn,13.5,0.5
2024-11-01,Entrepôt,Autumn,17.2,0.7
2024-10-23,Entrepôt,Autumn,14.6,7.1
2024-11-22,Batignolles-Monceau,Autumn,15.9,1.7
2024-09-30,Élysée,Autumn,15.4,0.9
2024-11-08,Ménilmontant,Autumn,12.9,15.1
2024-12-06,Palais-Bourbon,Winter,8.2,13.8
2024-12-05,Vaugirard,Winter,2.5,1.3
2024-11-23,Opéra,Autumn,9.0,1.8
2024-10-02,Hôtel-de-Ville,Autumn,6.5,0.9
2024-12-06,Vaugirard,Winter,3.0,4.6
2024-10-20,Buttes-Montmartre,Autumn,16.7,4.9
2024-11-18,Bourse,Autumn,11.8,1.4
2024-11-08,Buttes-Chaumont,Autumn,10.4,6.1
2024-10-31,Popincourt,Autumn,1.3,0.3
2024-11-30,Entrepôt,Autumn,14.8,0.4
2024-11-29,Élysée,Autumn,13.1,2.2
2024-12-06,Vaugirard,Winter,3.2,1.0
2024-11-10,Reuilly,Autumn,13.9,7.0
2024-12-01,Palais-Bourbon,Winter,6.4,1.1
2024-11-30,Temple,Autumn,13.3,2.3
2024-11-22,Reuilly,Autumn,9.0,0.4
2024-12-03,Gobelins,Winter,3.1,3.6
2024-12-01,Gobelins,Winter,5.6,2.2
2024-11-23,Gobelins,Autumn,6.3,18.0
2024-11-03,Passy,Autumn,6.6,0.8
2024-11-24,Buttes-Montmartre,Autumn,11.7,5.6
2024-11-09,Buttes-Montmartre,Autumn,18.1,1.7
2024-11-11,Buttes-Montmartre,Autumn,9.3,1.8
2024-12-08,Buttes-Montmartre,Winter,6.8,2.1
2024-11-17,Opéra,Autumn,16.9,3.0
2024-11-06,Entrepôt,Autumn,11.0,1.2
2024-11-30,Opéra,Autumn,13.2,5.3
2024-11-17,Reuilly,Autumn,17.5,2.4
2024-12-03,Vaugirard,Winter,3.9,5.7
2024-11-28,Élysée,Autumn,14.6,0.1
2024-11-17,Vaugirard,Autumn,13.7,0.6
2024-12-03,Opéra,Winter,6.1,5.3
2024-11-22,Opéra,Autumn,15.2,2.2
2024-11-15,Louvre,Autumn,11.1,2.3
2024-11-16,Bourse,Autumn,13.4,0.0
2024-09-07,Élysée,Autumn,17.9,0.3
2024-11-28,Batignolles-Monceau,Autumn,19.1,1.6
2024-11-25,Batignolles-Monceau,Autumn,7.2,2.9
2024-11-11,Batignolles-Monceau,Autumn,9.9,0.1
2024-11-30,Batignolles-Monceau,Autumn,12.2,3.3
2024-10-29,Batignolles-Monceau,Autumn,13.5,3.5
2024-12-04,Batignolles-Monceau,Winter,4.8,1.4
2024-11-11,Palais-Bourbon,Autumn,11.3,6.9
2024-10-13,Élysée,Autumn,11.8,4.1
2024-12-06,Observatoire,Winter,5.7,0.6
2024-12-06,Bourse,Winter,8.8,1.9
2024-11-30,Observatoire,Autumn,7.6,0.6
2024-11-23,Batignolles-Monceau,Autumn,7.2,2.4
2024-11-03,Vaugirard,Autumn,22.8,0.4
2024-11-09,Observatoire,Autumn,3.6,0.4
2024-12-02,Batignolles-Monceau,Winter,9.5,4.6
2024-12-02,Popincourt,Winter,7.9,3.6
2024-11-26,Palais-Bourbon,Autumn,11.0,2.1
2024-11-28,Batignolles-Monceau,Autumn,16.2,0.2
2024-11-22,Palais-Bourbon,Autumn,16.0,0.1
2024-11-01,Batignolles-Monceau,Autumn,3.6,0.5
2024-10-16,Batignolles-Monceau,Autumn,17.9,11.0
