event_id,event_name,neighbourhood,start_date,end_date
11698,Concert,Luxembourg,2023-01-01,2023-01-04
11699,Conférence,Entrepôt,2023-01-02,2023-01-03
11700,Concert,Gobelins,2023-03-15,2023-03-18
11701,Festival,Buttes-Chaumont,2023-10-20,2023-10-24
11702,Compétition Sportive,Palais-Bourbon,2023-09-07,2023-09-09
11703,Salon,Opéra,2023-04-04,2023-04-08
11704,Festival,Bourse,2023-02-20,2023-02-21
11705,Compétition Sportive,Hôtel-de-Ville,2023-06-21,2023-06-22
11706,Festival,Entrepôt,2023-06-01,2023-06-04
11707,Salon,Observatoire,2023-06-09,2023-06-10
11708,Conférence,Buttes-Chaumont,2023-07-03,2023-07-07
11709,Concert,Opéra,2023-11-02,2023-11-05
11710,Conférence,Opéra,2023-07-11,2023-07-15
11711,Concert,Opéra,2023-06-07,2023-06-11
11712,Concert,Passy,2023-06-15,2023-06-16
11713,Salon,Vaugirard,2023-04-29,2023-05-01
11714,Salon,Bourse,2023-05-06,2023-05-09
11715,Conférence,Buttes-Montmartre,2023-11-30,2023-12-04
11716,Compétition Sportive,Gobelins,2023-07-02,2023-07-03
11717,Compétition Sportive,Buttes-Montmartre,2023-02-14,2023-02-15
11718,Conférence,Gobelins,2023-07-09,2023-07-12
11719,Concert,Passy,2023-05-15,2023-05-19
11720,Salon,Bourse,2023-12-03,2023-12-04
11721,Conférence,Popincourt,2023-06-04,2023-06-05
11722,Compétition Sportive,Louvre,2023-08-18,2023-08-21
11723,Concert,Louvre,2023-08-18,2023-08-22
11724,Compétition Sportive,Ménilmontant,2023-01-23,2023-01-26
11725,Concert,Temple,2023-06-09,2023-06-11
11726,Compétition Sportive,Vaugirard,2023-01-02,2023-01-04
11727,Festival,Batignolles-Monceau,2023-07-22,2023-07-25
11728,Concert,Palais-Bourbon,2023-06-11,2023-06-12
11729,Concert,Reuilly,2023-07-08,2023-07-11
11730,Concert,Louvre,2023-04-21,2023-04-22
11731,Festival,Bourse,2023-10-17,2023-10-19
11732,Festival,Louvre,2023-09-20,2023-09-24
11733,Compétition Sportive,Opéra,2023-09-23,2023-09-26
11734,Salon,Buttes-Montmartre,2023-05-10,2023-05-14
11735,Compétition Sportive,Panthéon,2023-08-29,2023-09-01
11736,Concert,Hôtel-de-Ville,2023-03-22,2023-03-24
11737,Concert,Buttes-Chaumont,2023-06-06,2023-06-09
11738,Compétition Sportive,Opéra,2023-07-29,2023-08-01
11739,Conférence,Louvre,2023-08-26,2023-08-29
11740,Salon,Buttes-Chaumont,2023-11-12,2023-11-16
11741,Festival,Gobelins,2023-01-17,2023-01-20
11742,Salon,Hôtel-de-Ville,2023-07-03,2023-07-05
11743,Conférence,Hôtel-de-Ville,2023-03-27,2023-03-28
11744,Compétition Sportive,Palais-Bourbon,2023-09-29,2023-10-01
11745,Compétition Sportive,Passy,2023-06-02,2023-06-04
11746,Concert,Buttes-Chaumont,2023-09-28,2023-10-01
11747,Compétition Sportive,Temple,2023-04-11,2023-04-13
11748,Conférence,Élysée,2023-03-20,2023-03-23
11749,Compétition Sportive,Gobelins,2023-09-28,2023-10-01
11750,Compétition Sportive,Palais-Bourbon,2023-07-03,2023-07-04
11751,Conférence,Élysée,2023-03-23,2023-03-25
11752,Festival,Hôtel-de-Ville,2023-02-06,2023-02-08
11753,Salon,Batignolles-Monceau,2023-05-08,2023-05-11
11754,Compétition Sportive,Ménilmontant,2023-03-06,2023-03-09
11755,Salon,Passy,2023-10-16,2023-10-17
11756,Salon,Palais-Bourbon,2023-05-11,2023-05-15
11757,Concert,Vaugirard,2023-11-01,2023-11-04
11758,Festival,Batignolles-Monceau,2023-07-01,2023-07-02
11759,Salon,Ménilmontant,2023-05-29,2023-06-01
11760,Concert,Palais-Bourbon,2023-04-20,2023-04-23
11761,Conférence,Hôtel-de-Ville,2023-04-15,2023-04-18
11762,Conférence,Gobelins,2023-01-27,2023-01-31
11763,Conférence,Popincourt,2023-04-25,2023-04-29
11764,Conférence,Popincourt,2023-08-15,2023-08-18
11765,Conférence,Popincourt,2023-05-09,2023-05-11
11766,Concert,Popincourt,2023-09-17,2023-09-18
11767,Festival,Entrepôt,2023-01-24,2023-01-26
11768,Festival,Bourse,2023-04-20,2023-04-22
11769,Concert,Temple,2023-06-06,2023-06-07
11770,Concert,Luxembourg,2023-01-22,2023-01-25
11771,Compétition Sportive,Entrepôt,2023-05-31,2023-06-04
11772,Salon,Palais-Bourbon,2023-08-01,2023-08-04
11773,Conférence,Ménilmontant,2023-11-30,2023-12-04
11774,Salon,Observatoire,2023-01-08,2023-01-11
11775,Compétition Sportive,Observatoire,2023-11-10,2023-11-11
11776,Festival,Reuilly,2023-03-21,2023-03-23
11777,Conférence,Bourse,2023-03-29,2023-03-31
11778,Festival,Palais-Bourbon,2023-02-28,2023-03-02
11779,Concert,Opéra,2023-03-31,2023-04-02
11780,Salon,Bourse,2023-09-20,2023-09-21
11781,Festival,Vaugirard,2023-10-08,2023-10-10
11782,Compétition Sportive,Palais-Bourbon,2023-04-12,2023-04-16
11783,Festival,Passy,2023-06-22,2023-06-23
11784,Conférence,Reuilly,2023-08-06,2023-08-08
11785,Conférence,Batignolles-Monceau,2023-09-13,2023-09-17
11786,Salon,Panthéon,2023-06-03,2023-06-04
11787,Concert,Gobelins,2023-06-07,2023-06-09
11788,Conférence,Panthéon,2023-07-13,2023-07-15
11789,Compétition Sportive,Buttes-Chaumont,2023-08-23,2023-08-25
11790,Salon,Buttes-Chaumont,2023-02-22,2023-02-23
11791,Conférence,Panthéon,2023-07-20,2023-07-21
11792,Compétition Sportive,Hôtel-de-Ville,2023-06-16,2023-06-18
11793,Festival,Bourse,2023-04-18,2023-04-21
11794,Compétition Sportive,Hôtel-de-Ville,2023-05-20,2023-05-21
11795,Salon,Élysée,2023-05-08,2023-05-12
11796,Conférence,Gobelins,2023-06-27,2023-07-01
11797,Concert,Panthéon,2023-02-25,2023-02-28
11798,Concert,Passy,2023-06-26,2023-06-30
11799,Compétition Sportive,Buttes-Chaumont,2023-10-15,2023-10-19
11800,Compétition Sportive,Popincourt,2023-03-23,2023-03-27
11801,Compétition Sportive,Batignolles-Monceau,2023-08-01,2023-08-02
11802,Conférence,Gobelins,2023-11-23,2023-11-27
11803,Concert,Louvre,2023-06-21,2023-06-24
11804,Concert,Gobelins,2023-06-18,2023-06-20
11805,Salon,Observatoire,2023-04-07,2023-04-08
11806,Salon,Buttes-Montmartre,2023-08-11,2023-08-12
11807,Festival,Gobelins,2023-12-07,2023-12-10
11808,Conférence,Reuilly,2023-07-14,2023-07-16
11809,Compétition Sportive,Gobelins,2023-05-30,2023-05-31
11810,Salon,Passy,2023-08-30,2023-09-01
11811,Festival,Opéra,2023-03-30,2023-03-31
11812,Festival,Palais-Bourbon,2023-12-27,2023-12-30
11813,Concert,Élysée,2023-06-27,2023-06-29
11814,Conférence,Passy,2023-07-31,2023-08-03
11815,Conférence,Panthéon,2023-06-08,2023-06-10
11816,Compétition Sportive,Palais-Bourbon,2023-02-20,2023-02-21
11817,Conférence,Opéra,2023-09-05,2023-09-06
11818,Compétition Sportive,Buttes-Chaumont,2023-10-16,2023-10-20
11819,Conférence,Opéra,2023-12-27,2023-12-31
11820,Concert,Passy,2023-01-20,2023-01-23
11821,Festival,Entrepôt,2023-06-25,2023-06-29
11822,Conférence,Reuilly,2023-03-13,2023-03-15
11823,Conférence,Luxembourg,2023-08-18,2023-08-21
11824,Concert,Gobelins,2023-11-26,2023-11-28
11825,Salon,Gobelins,2023-05-01,2023-05-02
11826,Compétition Sportive,Ménilmontant,2023-05-22,2023-05-26
11827,Salon,Vaugirard,2023-03-03,2023-03-04
11828,Festival,Observatoire,2023-06-28,2023-07-02
11829,Salon,Passy,2023-07-25,2023-07-26
11830,Festival,Buttes-Montmartre,2023-05-07,2023-05-11
11831,Compétition Sportive,Hôtel-de-Ville,2023-07-17,2023-07-19
11832,Concert,Buttes-Montmartre,2023-04-08,2023-04-09
11833,Festival,Entrepôt,2023-05-07,2023-05-11
11834,Compétition Sportive,Gobelins,2023-03-22,2023-03-23
11835,Concert,Louvre,2023-08-19,2023-08-21
11836,Salon,Louvre,2023-12-14,2023-12-18
11837,Salon,Buttes-Montmartre,2023-10-21,2023-10-22
11838,Festival,Observatoire,2023-05-23,2023-05-25
11839,Conférence,Louvre,2023-02-05,2023-02-06
11840,Conférence,Élysée,2023-08-16,2023-08-18
11841,Concert,Vaugirard,2023-01-09,2023-01-13
11842,Salon,Buttes-Montmartre,2023-08-24,2023-08-27
11843,Compétition Sportive,Passy,2023-08-15,2023-08-17
11844,Concert,Bourse,2023-11-11,2023-11-13
11845,Festival,Gobelins,2023-08-25,2023-08-26
11846,Festival,Vaugirard,2023-12-04,2023-12-08
11847,Concert,Batignolles-Monceau,2023-11-06,2023-11-10
11848,Compétition Sportive,Luxembourg,2023-05-25,2023-05-26
11849,Salon,Vaugirard,2023-03-23,2023-03-24
11850,Salon,Temple,2023-01-04,2023-01-08
11851,Compétition Sportive,Popincourt,2023-03-25,2023-03-26
11852,Salon,Luxembourg,2023-01-13,2023-01-16
11853,Conférence,Bourse,2023-04-25,2023-04-26
11854,Conférence,Élysée,2023-10-26,2023-10-29
11855,Compétition Sportive,Popincourt,2023-09-21,2023-09-22
11856,Conférence,Hôtel-de-Ville,2023-08-23,2023-08-25
11857,Concert,Reuilly,2023-05-03,2023-05-07
11858,Salon,Ménilmontant,2023-07-29,2023-07-31
11859,Concert,Bourse,2023-07-18,2023-07-20
11860,Compétition Sportive,Louvre,2023-11-13,2023-11-14
11861,Conférence,Ménilmontant,2023-02-13,2023-02-17
11862,Concert,Batignolles-Monceau,2023-06-28,2023-07-01
11863,Concert,Entrepôt,2023-04-27,2023-04-29
11864,Festival,Popincourt,2023-09-04,2023-09-08
11865,Concert,Luxembourg,2023-12-21,2023-12-23
11866,Conférence,Luxembourg,2023-12-06,2023-12-09
11867,Salon,Gobelins,2023-04-11,2023-04-14
11868,Salon,Élysée,2023-01-10,2023-01-13
11869,Salon,Élysée,2023-08-10,2023-08-12
11870,Conférence,Observatoire,2023-10-08,2023-10-12
11871,Salon,Hôtel-de-Ville,2023-04-13,2023-04-16
11872,Salon,Élysée,2023-06-11,2023-06-12
11873,Compétition Sportive,Reuilly,2023-02-13,2023-02-17
11874,Compétition Sportive,Louvre,2023-09-03,2023-09-04
11875,Festival,Temple,2023-03-31,2023-04-01
11876,Festival,Gobelins,2023-12-30,2024-01-03
11877,Concert,Luxembourg,2023-07-15,2023-07-19
11878,Concert,Temple,2023-06-20,2023-06-21
11879,Concert,Opéra,2023-11-24,2023-11-25
11880,Festival,Temple,2023-09-15,2023-09-16
11881,Salon,Hôtel-de-Ville,2023-04-24,2023-04-28
11882,Concert,Palais-Bourbon,2023-06-04,2023-06-05
11883,Salon,Bourse,2023-10-17,2023-10-19
11884,Salon,Luxembourg,2023-11-07,2023-11-08
11885,Festival,Luxembourg,2023-06-13,2023-06-16
11886,Compétition Sportive,Palais-Bourbon,2023-08-03,2023-08-05
11887,Compétition Sportive,Gobelins,2023-04-17,2023-04-21
11888,Conférence,Popincourt,2023-11-24,2023-11-28
11889,Compétition Sportive,Palais-Bourbon,2023-03-10,2023-03-12
11890,Concert,Gobelins,2023-04-14,2023-04-15
11891,Festival,Élysée,2023-11-17,2023-11-18
11892,Salon,Buttes-Chaumont,2023-03-26,2023-03-30
11893,Festival,Palais-Bourbon,2023-10-26,2023-10-28
11894,Conférence,Observatoire,2023-03-15,2023-03-16
11895,Conférence,Luxembourg,2023-10-04,2023-10-07
11896,Conférence,Passy,2023-05-21,2023-05-23
11897,Salon,Passy,2023-04-18,2023-04-22
11898,Conférence,Élysée,2023-01-28,2023-01-29
11899,Conférence,Passy,2023-06-07,2023-06-08
11900,Conférence,Gobelins,2023-03-23,2023-03-24
11901,Salon,Élysée,2023-04-16,2023-04-20
11902,Conférence,Buttes-Chaumont,2023-05-10,2023-05-14
11903,Concert,Buttes-Chaumont,2023-11-10,2023-11-12
11904,Festival,Vaugirard,2023-07-30,2023-08-02
11905,Conférence,Hôtel-de-Ville,2023-01-21,2023-01-24
11906,Conférence,Louvre,2023-12-12,2023-12-16
11907,Festival,Passy,2023-06-23,2023-06-25
11908,Conférence,Reuilly,2023-08-05,2023-08-07
11909,Conférence,Bourse,2023-12-05,2023-12-09
11910,Concert,Opéra,2023-01-25,2023-01-29
11911,Compétition Sportive,Palais-Bourbon,2023-11-09,2023-11-10
11912,Salon,Passy,2023-05-28,2023-05-31
11913,Salon,Buttes-Montmartre,2023-09-19,2023-09-20
11914,Festival,Observatoire,2023-10-01,2023-10-05
11915,Concert,Reuilly,2023-06-26,2023-06-28
11916,Salon,Buttes-Chaumont,2023-12-25,2023-12-28
11917,Festival,Observatoire,2023-06-11,2023-06-13
11918,Festival,Élysée,2023-10-16,2023-10-20
11919,Festival,Luxembourg,2023-04-25,2023-04-28
11920,Salon,Temple,2023-07-13,2023-07-17
11921,Compétition Sportive,Panthéon,2023-02-16,2023-02-18
11922,Festival,Observatoire,2023-06-26,2023-06-30
11923,Conférence,Observatoire,2023-01-30,2023-01-31
11924,Compétition Sportive,Passy,2023-07-30,2023-08-02
11925,Compétition Sportive,Buttes-Montmartre,2023-11-11,2023-11-15
11926,Conférence,Luxembourg,2023-09-03,2023-09-06
11927,Salon,Luxembourg,2023-10-14,2023-10-17
11928,Salon,Bourse,2023-10-04,2023-10-06
11929,Concert,Batignolles-Monceau,2023-09-30,2023-10-01
11930,Salon,Élysée,2023-08-17,2023-08-18
11931,Concert,Entrepôt,2023-08-21,2023-08-25
11932,Festival,Buttes-Montmartre,2023-04-08,2023-04-11
11933,Salon,Temple,2023-06-24,2023-06-25
11934,Salon,Luxembourg,2023-10-03,2023-10-07
11935,Conférence,Luxembourg,2023-09-29,2023-10-03
11936,Festival,Bourse,2023-11-10,2023-11-12
11937,Concert,Opéra,2023-02-18,2023-02-21
11938,Festival,Opéra,2023-06-18,2023-06-20
11939,Compétition Sportive,Louvre,2023-03-01,2023-03-05
11940,Conférence,Luxembourg,2023-10-07,2023-10-09
11941,Compétition Sportive,Entrepôt,2023-09-26,2023-09-27
11942,Concert,Gobelins,2023-10-17,2023-10-20
11943,Salon,Panthéon,2023-08-18,2023-08-20
11944,Salon,Entrepôt,2023-03-26,2023-03-29
11945,Salon,Hôtel-de-Ville,2023-11-19,2023-11-22
11946,Concert,Popincourt,2023-08-29,2023-08-31
11947,Compétition Sportive,Temple,2023-09-27,2023-10-01
11948,Concert,Popincourt,2023-04-17,2023-04-21
11949,Concert,Reuilly,2023-08-18,2023-08-22
11950,Compétition Sportive,Reuilly,2023-09-03,2023-09-04
11951,Salon,Élysée,2023-04-11,2023-04-15
11952,Conférence,Bourse,2023-10-24,2023-10-25
11953,Concert,Opéra,2023-04-18,2023-04-21
11954,Concert,Luxembourg,2023-06-07,2023-06-08
11955,Compétition Sportive,Vaugirard,2023-02-14,2023-02-17
11956,Conférence,Entrepôt,2023-03-15,2023-03-18
11957,Concert,Entrepôt,2023-09-14,2023-09-16
11958,Festival,Popincourt,2023-04-13,2023-04-16
11959,Conférence,Vaugirard,2023-04-02,2023-04-04
11960,Concert,Élysée,2023-09-03,2023-09-04
11961,Conférence,Observatoire,2023-08-25,2023-08-29
11962,Festival,Hôtel-de-Ville,2023-07-30,2023-08-01
11963,Festival,Observatoire,2023-04-04,2023-04-08
11964,Conférence,Hôtel-de-Ville,2023-03-25,2023-03-29
11965,Salon,Temple,2023-01-20,2023-01-21
11966,Conférence,Panthéon,2023-01-23,2023-01-27
11967,Compétition Sportive,Temple,2023-12-17,2023-12-19
11968,Salon,Bourse,2023-04-06,2023-04-10
11969,Festival,Popincourt,2023-12-12,2023-12-13
11970,Salon,Buttes-Chaumont,2023-09-19,2023-09-22
11971,Festival,Élysée,2023-06-10,2023-06-12
11972,Festival,Temple,2023-01-08,2023-01-09
11973,Festival,Gobelins,2023-11-15,2023-11-17
11974,Compétition Sportive,Vaugirard,2023-05-04,2023-05-07
11975,Compétition Sportive,Buttes-Chaumont,2023-05-12,2023-05-16
11976,Concert,Batignolles-Monceau,2023-02-04,2023-02-05
11977,Compétition Sportive,Louvre,2023-04-03,2023-04-06
11978,Festival,Luxembourg,2023-11-08,2023-11-10
11979,Conférence,Luxembourg,2023-05-19,2023-05-23
11980,Salon,Temple,2023-10-21,2023-10-24
11981,Conférence,Buttes-Montmartre,2023-08-09,2023-08-13
11982,Festival,Entrepôt,2023-03-27,2023-03-28
11983,Conférence,Buttes-Chaumont,2023-04-28,2023-05-01
11984,Salon,Bourse,2023-06-11,2023-06-14
11985,Concert,Hôtel-de-Ville,2023-04-20,2023-04-24
11986,Concert,Entrepôt,2023-11-27,2023-12-01
11987,Compétition Sportive,Vaugirard,2023-04-02,2023-04-06
11988,Conférence,Luxembourg,2023-07-19,2023-07-20
11989,Compétition Sportive,Entrepôt,2023-06-01,2023-06-02
11990,Compétition Sportive,Buttes-Montmartre,2023-03-15,2023-03-19
11991,Conférence,Hôtel-de-Ville,2023-11-15,2023-11-18
11992,Conférence,Popincourt,2023-04-19,2023-04-21
11993,Salon,Batignolles-Monceau,2023-08-16,2023-08-19
11994,Conférence,Luxembourg,2023-08-30,2023-09-02
11995,Conférence,Batignolles-Monceau,2023-10-31,2023-11-01
11996,Compétition Sportive,Bourse,2023-12-06,2023-12-07
11997,Concert,Passy,2023-09-04,2023-09-05
11998,Festival,Ménilmontant,2023-01-02,2023-01-03
11999,Concert,Passy,2023-04-21,2023-04-24
12000,Conférence,Popincourt,2023-09-20,2023-09-21
12001,Festival,Opéra,2023-04-15,2023-04-19
12002,Conférence,Observatoire,2023-08-06,2023-08-07
12003,Salon,Hôtel-de-Ville,2023-10-02,2023-10-06
12004,Conférence,Popincourt,2023-01-21,2023-01-25
12005,Festival,Passy,2023-11-10,2023-11-14
12006,Salon,Louvre,2023-10-19,2023-10-21
12007,Festival,Panthéon,2023-10-27,2023-10-29
12008,Salon,Luxembourg,2023-11-16,2023-11-18
12009,Compétition Sportive,Reuilly,2023-01-27,2023-01-29
12010,Festival,Popincourt,2023-05-16,2023-05-19
12011,Compétition Sportive,Temple,2023-12-12,2023-12-14
12012,Compétition Sportive,Entrepôt,2023-05-07,2023-05-09
12013,Conférence,Bourse,2023-10-06,2023-10-08
12014,Concert,Louvre,2023-03-14,2023-03-18
12015,Salon,Élysée,2023-01-31,2023-02-03
12016,Festival,Vaugirard,2023-01-09,2023-01-13
12017,Compétition Sportive,Palais-Bourbon,2023-07-18,2023-07-22
12018,Conférence,Louvre,2023-05-24,2023-05-28
12019,Festival,Louvre,2023-07-21,2023-07-24
12020,Conférence,Panthéon,2023-11-26,2023-11-29
12021,Festival,Ménilmontant,2023-06-23,2023-06-25
12022,Conférence,Passy,2023-08-05,2023-08-09
12023,Conférence,Batignolles-Monceau,2023-08-21,2023-08-25
12024,Concert,Luxembourg,2023-10-13,2023-10-16
12025,Compétition Sportive,Temple,2023-07-30,2023-08-02
12026,Salon,Hôtel-de-Ville,2023-06-08,2023-06-12
12027,Salon,Temple,2023-01-30,2023-02-01
12028,Festival,Opéra,2023-10-17,2023-10-20
12029,Festival,Temple,2023-08-08,2023-08-11
12030,Concert,Vaugirard,2023-10-02,2023-10-05
12031,Festival,Bourse,2023-01-06,2023-01-10
12032,Salon,Opéra,2023-05-25,2023-05-29
12033,Compétition Sportive,Gobelins,2023-04-11,2023-04-15
12034,Concert,Passy,2023-04-01,2023-04-03
12035,Festival,Entrepôt,2023-12-29,2024-01-02
12036,Concert,Hôtel-de-Ville,2023-06-13,2023-06-17
12037,Concert,Temple,2023-01-01,2023-01-05
12038,Concert,Observatoire,2023-05-24,2023-05-27
12039,Festival,Temple,2023-02-16,2023-02-17
12040,Conférence,Buttes-Chaumont,2023-01-23,2023-01-26
12041,Festival,Hôtel-de-Ville,2023-08-12,2023-08-14
12042,Festival,Ménilmontant,2023-07-14,2023-07-15
12043,Festival,Hôtel-de-Ville,2023-03-26,2023-03-27
12044,Festival,Reuilly,2023-12-10,2023-12-12
12045,Festival,Reuilly,2023-03-08,2023-03-12
12046,Concert,Buttes-Montmartre,2023-10-26,2023-10-29
12047,Concert,Observatoire,2023-04-08,2023-04-10
12048,Festival,Passy,2023-06-21,2023-06-23
12049,Compétition Sportive,Entrepôt,2023-08-20,2023-08-22
12050,Compétition Sportive,Palais-Bourbon,2023-01-26,2023-01-27
12051,Conférence,Bourse,2023-07-14,2023-07-17
12052,Compétition Sportive,Vaugirard,2023-06-09,2023-06-11
12053,Salon,Buttes-Montmartre,2023-11-16,2023-11-19
12054,Salon,Reuilly,2023-02-12,2023-02-13
12055,Compétition Sportive,Temple,2023-04-22,2023-04-25
12056,Festival,Temple,2023-08-23,2023-08-25
12057,Compétition Sportive,Louvre,2023-11-14,2023-11-15
12058,Salon,Luxembourg,2023-08-29,2023-08-30
12059,Compétition Sportive,Ménilmontant,2023-04-28,2023-04-29
12060,Concert,Vaugirard,2023-05-17,2023-05-18
12061,Conférence,Popincourt,2023-02-17,2023-02-19
12062,Concert,Louvre,2023-08-29,2023-08-31
12063,Concert,Buttes-Montmartre,2023-02-23,2023-02-27
12064,Conférence,Palais-Bourbon,2023-11-14,2023-11-17
12065,Festival,Reuilly,2023-05-07,2023-05-08
12066,Conférence,Opéra,2023-05-01,2023-05-04
12067,Festival,Élysée,2023-12-20,2023-12-21
12068,Salon,Reuilly,2023-08-23,2023-08-26
12069,Compétition Sportive,Temple,2023-02-25,2023-02-28
12070,Salon,Vaugirard,2023-12-04,2023-12-06
12071,Salon,Palais-Bourbon,2023-03-28,2023-04-01
12072,Salon,Popincourt,2023-05-11,2023-05-12
12073,Compétition Sportive,Batignolles-Monceau,2023-09-12,2023-09-16
12074,Festival,Passy,2023-03-02,2023-03-05
12075,Conférence,Passy,2023-08-17,2023-08-20
12076,Festival,Buttes-Chaumont,2023-09-16,2023-09-17
12077,Festival,Batignolles-Monceau,2023-06-06,2023-06-10
12078,Concert,Observatoire,2023-10-14,2023-10-17
12079,Compétition Sportive,Temple,2023-07-18,2023-07-19
12080,Festival,Buttes-Chaumont,2023-11-23,2023-11-27
12081,Festival,Temple,2023-02-24,2023-02-27
12082,Salon,Reuilly,2023-04-02,2023-04-04
12083,Concert,Buttes-Montmartre,2023-08-16,2023-08-18
12084,Conférence,Luxembourg,2023-04-20,2023-04-24
12085,Concert,Observatoire,2023-12-26,2023-12-29
12086,Salon,Gobelins,2023-10-08,2023-10-10
12087,Salon,Passy,2023-02-19,2023-02-22
12088,Salon,Reuilly,2023-02-07,2023-02-09
12089,Compétition Sportive,Luxembourg,2023-11-12,2023-11-14
12090,Salon,Observatoire,2023-03-26,2023-03-27
12091,Festival,Buttes-Montmartre,2023-06-29,2023-06-30
12092,Compétition Sportive,Popincourt,2023-12-06,2023-12-08
12093,Salon,Élysée,2023-07-17,2023-07-20
12094,Compétition Sportive,Buttes-Chaumont,2023-03-17,2023-03-21
12095,Festival,Batignolles-Monceau,2023-06-22,2023-06-25
12096,Salon,Bourse,2023-08-13,2023-08-14
12097,Salon,Luxembourg,2023-04-10,2023-04-11
12098,Festival,Batignolles-Monceau,2023-04-22,2023-04-24
12099,Salon,Popincourt,2023-01-19,2023-01-22
12100,Festival,Reuilly,2023-09-13,2023-09-16
12101,Salon,Reuilly,2023-05-13,2023-05-15
12102,Salon,Vaugirard,2023-08-25,2023-08-29
12103,Concert,Élysée,2023-05-02,2023-05-03
12104,Compétition Sportive,Observatoire,2023-04-03,2023-04-07
12105,Conférence,Palais-Bourbon,2023-12-23,2023-12-26
12106,Concert,Observatoire,2023-01-30,2023-02-01
12107,Concert,Observatoire,2023-11-17,2023-11-19
12108,Compétition Sportive,Opéra,2023-03-17,2023-03-20
12109,Concert,Passy,2023-09-18,2023-09-20
12110,Festival,Vaugirard,2023-10-21,2023-10-23
12111,Concert,Buttes-Chaumont,2023-05-19,2023-05-20
12112,Conférence,Luxembourg,2023-12-06,2023-12-07
12113,Festival,Palais-Bourbon,2023-10-12,2023-10-13
12114,Compétition Sportive,Bourse,2023-09-27,2023-10-01
